web-scraper-order,web-scraper-start-url,Date,Open,High,Low,Close*,Adj Close**,Volume,Empresa
1615775447-3418,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Dec 03, 2020",502.99,508.77,496.04,497.52,497.52,"2,826,100",Netflix
1615775447-3469,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Sep 22, 2020",489.01,491.82,479.26,491.17,491.17,"3,482,300",Netflix
1615775447-3490,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Aug 21, 2020",496.46,498.13,490,492.31,492.31,"3,921,300",Netflix
1615775447-3528,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jun 29, 2020",445.23,447.67,432.14,447.24,447.24,"4,844,000",Netflix
1615775447-3438,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Nov 04, 2020",495.36,507.73,493.98,496.95,496.95,"5,137,300",Netflix
1615775447-3575,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Apr 22, 2020",429.73,433,413,421.42,421.42,"21,123,800",Netflix
1615775447-3498,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Aug 11, 2020",479.75,480.92,466.55,466.93,466.93,"7,329,200",Netflix
1615775447-3404,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Dec 23, 2020",524.76,526.32,514.2,514.48,514.48,"2,393,200",Netflix
1615775447-3551,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"May 27, 2020",410.38,420.02,397.86,419.89,419.89,"10,446,300",Netflix
1615775447-3559,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"May 14, 2020",444.9,452.38,432.82,441.95,441.95,"9,007,500",Netflix
1615775447-3505,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jul 31, 2020",488.29,494.8,484.5,488.88,488.88,"5,924,300",Netflix
1615775447-3362,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Feb 25, 2021",550.27,556.48,535.75,546.7,546.7,"4,252,900",Netflix
1615775447-3412,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Dec 11, 2020",495,503.34,494.85,503.22,503.22,"3,210,900",Netflix
1615775447-3515,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jul 17, 2020",494.87,503.59,484.14,492.99,492.99,"24,991,400",Netflix
1615775447-3570,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Apr 29, 2020",399.53,415.86,393.6,411.89,411.89,"9,693,100",Netflix
1615775447-3409,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Dec 16, 2020",520.11,527.38,517.69,524.83,524.83,"3,682,400",Netflix
1615775447-3394,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jan 08, 2021",511.31,513.24,504.51,510.4,510.4,"2,973,900",Netflix
1615775447-3489,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Aug 24, 2020",495.44,501,483.16,488.81,488.81,"4,762,200",Netflix
1615775447-3552,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"May 26, 2020",427.77,428.5,413.14,414.77,414.77,"7,881,100",Netflix
1615775447-3513,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jul 21, 2020",506,506.22,488.61,490.1,490.1,"9,127,200",Netflix
1615775447-3567,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"May 04, 2020",417.78,428.54,414.87,428.15,428.15,"7,799,100",Netflix
1615775447-3391,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jan 13, 2021",495.5,512.35,493.01,507.79,507.79,"5,032,100",Netflix
1615775447-3375,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Feb 05, 2021",552.26,554.44,545.48,550.79,550.79,"2,374,300",Netflix
1615775447-3377,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Feb 03, 2021",550.17,550.48,538.24,539.45,539.45,"3,172,300",Netflix
1615775447-3373,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Feb 09, 2021",546,566,543,559.07,559.07,"3,703,500",Netflix
1615775447-3476,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Sep 11, 2020",486.49,493.73,476.81,482.03,482.03,"5,035,200",Netflix
1615775447-3445,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Oct 26, 2020",487.03,496.82,478.9,488.24,488.24,"6,186,100",Netflix
1615775447-3435,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Nov 09, 2020",485.54,495.85,467.26,470.5,470.5,"10,419,700",Netflix
1615775447-3352,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Mar 11, 2021",512.2,530.24,510.71,523.06,523.06,"4,711,000",Netflix
1615775447-3542,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jun 09, 2020",421.65,434.73,420.31,434.05,434.05,"6,797,000",Netflix
1615775447-3378,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Feb 02, 2021",542.01,555.48,538.93,548.16,548.16,"3,767,600",Netflix
1615775447-3599,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Mar 18, 2020",302.4,331.58,300,315.47,315.47,"12,593,600",Netflix
1615775447-3355,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Mar 08, 2021",514.46,518.84,492.85,493.33,493.33,"3,979,000",Netflix
1615775447-3451,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Oct 16, 2020",549.5,554.33,530.03,530.79,530.79,"6,347,400",Netflix
1615775447-3402,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Dec 28, 2020",516.43,523.66,507.13,519.12,519.12,"2,891,900",Netflix
1615775447-3367,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Feb 18, 2021",549,550,538.23,548.22,548.22,"2,456,200",Netflix
1615775447-3537,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jun 16, 2020",425.76,437.96,425.18,436.13,436.13,"5,507,900",Netflix
1615775447-3431,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Nov 13, 2020",486.77,488.94,477.8,482.84,482.84,"3,002,700",Netflix
1615775447-3488,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Aug 25, 2020",488.19,492.47,485.09,490.58,490.58,"5,727,700",Netflix
1615775447-3481,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Sep 03, 2020",545,554,521.32,525.75,525.75,"9,071,100",Netflix
1615775447-3594,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Mar 25, 2020",361.02,362,339.17,342.39,342.39,"8,767,200",Netflix
1615775447-3436,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Nov 06, 2020",515,515.21,502.51,514.73,514.73,"4,236,300",Netflix
1615775447-3403,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Dec 24, 2020",515.12,519.35,512.21,513.97,513.97,"1,144,000",Netflix
1615775447-3558,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"May 15, 2020",440.7,455,437.51,454.19,454.19,"7,244,000",Netflix
1615775447-3497,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Aug 12, 2020",471.34,482.49,470.18,475.47,475.47,"5,441,200",Netflix
1615775447-3597,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Mar 20, 2020",342.31,350.49,332,332.83,332.83,"10,853,800",Netflix
1615775447-3571,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Apr 28, 2020",419.99,421,402.91,403.83,403.83,"10,101,200",Netflix
1615775447-3580,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Apr 15, 2020",413,434.98,412.25,426.75,426.75,"13,561,200",Netflix
1615775447-3511,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jul 23, 2020",491.13,491.9,472.02,477.58,477.58,"7,722,000",Netflix
1615775447-3453,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Oct 14, 2020",562.61,572.49,541,541.45,541.45,"9,510,100",Netflix
1615775447-3573,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Apr 24, 2020",425,427.17,415.88,424.99,424.99,"8,670,400",Netflix
1615775447-3499,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Aug 10, 2020",493.35,497.46,478.63,483.38,483.38,"4,691,200",Netflix
1615775447-3359,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Mar 02, 2021",553.34,556.99,546.02,547.82,547.82,"3,039,100",Netflix
1615775447-3358,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Mar 03, 2021",545.93,548.01,517.81,520.7,520.7,"5,355,500",Netflix
1615775447-3473,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Sep 16, 2020",499.99,504.66,483.31,483.86,483.86,"4,394,900",Netflix
1615775447-3527,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jun 30, 2020",450.02,457.59,447,455.04,455.04,"4,198,500",Netflix
1615775447-3351,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Mar 12, 2021",512.5,526.51,506.59,518.02,518.02,"3,980,300",Netflix
1615775447-3385,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jan 22, 2021",582.1,583.99,564.35,565.17,565.17,"7,550,800",Netflix
1615775447-3574,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Apr 23, 2020",419.26,438.41,419.26,426.7,426.7,"13,952,300",Netflix
1615775447-3475,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Sep 14, 2020",480.62,488.99,471.3,476.26,476.26,"7,359,100",Netflix
1615775447-3449,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Oct 20, 2020",528.14,533.78,522.26,525.42,525.42,"10,047,200",Netflix
1615775447-3368,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Feb 17, 2021",550.99,555.25,543.03,551.34,551.34,"2,069,600",Netflix
1615775447-3487,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Aug 26, 2020",492.5,549.04,492.08,547.53,547.53,"20,373,700",Netflix
1615775447-3461,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Oct 02, 2020",516.43,526.37,502.7,503.06,503.06,"6,071,200",Netflix
1615775447-3523,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jul 07, 2020",497.31,504.82,490.83,493.16,493.16,"5,669,900",Netflix
1615775447-3395,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jan 07, 2021",508.28,516.44,506.42,508.89,508.89,"3,686,400",Netflix
1615775447-3548,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jun 01, 2020",418.83,426.72,415.98,425.92,425.92,"3,743,700",Netflix
1615775447-3530,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jun 25, 2020",458.86,467.01,454,465.91,465.91,"4,134,500",Netflix
1615775447-3504,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Aug 03, 2020",490.86,503.09,490.23,498.62,498.62,"5,873,100",Netflix
1615775447-3466,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Sep 25, 2020",474.39,484.87,468.03,482.88,482.88,"3,769,400",Netflix
1615775447-3442,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Oct 29, 2020",488.5,513.9,479.34,504.21,504.21,"11,120,700",Netflix
1615775447-3507,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jul 29, 2020",492.25,494.92,484.13,484.48,484.48,"6,611,800",Netflix
1615775447-3357,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Mar 04, 2021",521.5,531.5,507.68,511.29,511.29,"5,027,100",Netflix
1615775447-3382,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jan 27, 2021",550.71,556.42,515.73,523.28,523.28,"8,670,300",Netflix
1615775447-3520,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jul 10, 2020",519.73,555.88,511.28,548.73,548.73,"21,605,600",Netflix
1615775447-3556,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"May 19, 2020",453.4,458.97,450.47,451.04,451.04,"4,810,500",Netflix
1615775447-3458,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Oct 07, 2020",518,536.49,515.82,534.66,534.66,"7,988,700",Netflix
1615775447-3428,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Nov 18, 2020",481.95,488.61,477.72,481.79,481.79,"3,629,200",Netflix
1615775447-3496,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Aug 13, 2020",478.4,484.45,476.45,481.33,481.33,"3,008,900",Netflix
1615775447-3546,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jun 03, 2020",426.95,427.1,418.05,421.97,421.97,"4,316,000",Netflix
1615775447-3427,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Nov 19, 2020",482,487.8,480.47,484.67,484.67,"2,254,700",Netflix
1615775447-3509,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jul 27, 2020",484.51,496.92,482.31,495.65,495.65,"7,863,100",Netflix
1615775447-3538,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jun 15, 2020",421.4,426.49,415.42,425.5,425.5,"4,467,900",Netflix
1615775447-3522,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jul 08, 2020",498.58,505.1,493.81,502.78,502.78,"5,691,700",Netflix
1615775447-3583,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Apr 09, 2020",371.06,372.1,363.03,370.72,370.72,"7,711,300",Netflix
1615775447-3354,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Mar 09, 2021",507.31,513.11,503.82,506.44,506.44,"3,462,000",Netflix
1615775447-3598,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Mar 19, 2020",324.33,348.51,316.82,332.03,332.03,"10,616,000",Netflix
1615775447-3601,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Mar 16, 2020",306.63,334.35,294.75,298.84,298.84,"10,559,900",Netflix
1615775447-3353,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Mar 10, 2021",513.5,518.97,504.25,504.54,504.54,"3,768,900",Netflix
1615775447-3477,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Sep 10, 2020",503.35,506.29,478.84,480.67,480.67,"6,240,200",Netflix
1615775447-3501,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Aug 06, 2020",504.11,510.82,498.7,509.08,509.08,"3,725,900",Netflix
1615775447-3545,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jun 04, 2020",422.39,428.71,410.03,414.33,414.33,"5,410,500",Netflix
1615775447-3454,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Oct 13, 2020",540.56,557.65,537.2,554.09,554.09,"5,602,500",Netflix
1615775447-3410,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Dec 15, 2020",518.5,524.7,513.56,519.78,519.78,"3,398,200",Netflix
1615775447-3578,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Apr 17, 2020",431,432,414.7,422.96,422.96,"12,616,300",Netflix
1615775447-3517,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jul 15, 2020",516.3,529,510.18,523.26,523.26,"10,066,700",Netflix
1615775447-3531,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jun 24, 2020",468.54,472.36,454,457.85,457.85,"4,826,200",Netflix
1615775447-3380,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jan 29, 2021",538,541,530.18,532.39,532.39,"4,321,500",Netflix
1615775447-3561,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"May 12, 2020",442,444.17,431.36,431.82,431.82,"4,598,200",Netflix
1615775447-3529,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jun 26, 2020",466.39,468.03,442.24,443.4,443.4,"6,804,700",Netflix
1615775447-3577,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Apr 20, 2020",435.17,444.49,430.56,437.49,437.49,"12,655,800",Netflix
1615775447-3565,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"May 06, 2020",429.3,439.77,426.39,434.26,434.26,"6,660,700",Netflix
1615775447-3363,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Feb 24, 2021",539.8,556.85,539.07,553.41,553.41,"3,245,000",Netflix
1615775447-3448,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Oct 21, 2020",501.03,506.85,488.25,489.05,489.05,"17,405,700",Netflix
1615775447-3430,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Nov 16, 2020",480,485.58,477.3,479.1,479.1,"3,953,600",Netflix
1615775447-3384,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jan 25, 2021",567,569.75,548.65,556.78,556.78,"7,207,300",Netflix
1615775447-3434,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Nov 10, 2020",470.95,484.6,463.41,480.24,480.24,"8,306,100",Netflix
1615775447-3387,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jan 20, 2021",565.42,593.29,556.86,586.34,586.34,"32,637,500",Netflix
1615775447-3482,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Sep 02, 2020",553.78,556.5,537.37,552.84,552.84,"5,886,900",Netflix
1615775447-3386,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jan 21, 2021",582.45,588.75,570.4,579.84,579.84,"11,840,600",Netflix
1615775447-3479,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Sep 08, 2020",498.4,522,495,507.02,507.02,"5,572,700",Netflix
1615775447-3590,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Mar 31, 2020",367.93,383.01,366.44,375.5,375.5,"9,366,500",Netflix
1615775447-3568,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"May 01, 2020",415.1,427.97,411.73,415.27,415.27,"8,299,900",Netflix
1615775447-3361,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Feb 26, 2021",546.51,553.09,538,538.85,538.85,"3,754,600",Netflix
1615775447-3519,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jul 13, 2020",567.98,575.37,520.96,525.5,525.5,"18,399,000",Netflix
1615775447-3370,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Feb 12, 2021",556.94,561.25,550.85,556.52,556.52,"2,195,900",Netflix
1615775447-3421,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Nov 30, 2020",490.08,492.55,481.27,490.7,490.7,"3,530,900",Netflix
1615775447-3372,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Feb 10, 2021",562.5,566.65,553.46,563.59,563.59,"3,991,300",Netflix
1615775447-3518,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jul 14, 2020",517.08,525.5,490.49,524.88,524.88,"15,083,300",Netflix
1615775447-3441,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Oct 30, 2020",502.01,505.88,472.21,475.74,475.74,"7,807,900",Netflix
1615775447-3366,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Feb 19, 2021",548,548.99,538.81,540.22,540.22,"2,841,500",Netflix
1615775447-3376,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Feb 04, 2021",539.81,559.48,537.51,552.16,552.16,"5,164,500",Netflix
1615775447-3460,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Oct 05, 2020",506.8,520.99,501.7,520.65,520.65,"4,088,100",Netflix
1615775447-3510,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jul 24, 2020",468.77,487.17,467.54,480.45,480.45,"7,746,200",Netflix
1615775447-3411,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Dec 14, 2020",505.44,524.16,501.18,522.42,522.42,"5,770,400",Netflix
1615775447-3419,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Dec 02, 2020",501.62,506.8,493.5,503.38,503.38,"3,028,400",Netflix
1615775447-3494,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Aug 17, 2020",484.19,486.24,479.1,482.35,482.35,"2,423,500",Netflix
1615775447-3413,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Dec 10, 2020",494.56,503.77,492.91,501.09,501.09,"3,018,200",Netflix
1615775447-3572,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Apr 27, 2020",425,429,420.84,421.38,421.38,"6,277,500",Netflix
1615775447-3398,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jan 04, 2021",539,540.8,515.09,522.86,522.86,"4,444,400",Netflix
1615775447-3602,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Mar 13, 2020",330.51,336.42,307.39,336.3,336.3,"9,458,200",Netflix
1615775447-3581,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Apr 14, 2020",397.5,417.82,394.85,413.55,413.55,"11,581,000",Netflix
1615775447-3516,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jul 16, 2020",526.48,535.54,504.36,527.39,527.39,"24,499,000",Netflix
1615775447-3415,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Dec 08, 2020",517.9,521.49,505.55,512.66,512.66,"4,229,000",Netflix
1615775447-3544,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jun 05, 2020",407.29,420.24,404.25,419.6,419.6,"5,099,600",Netflix
1615775447-3462,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Oct 01, 2020",506.03,529.55,503.6,527.51,527.51,"8,153,700",Netflix
1615775447-3547,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jun 02, 2020",425.87,427.59,419.46,427.31,427.31,"3,494,800",Netflix
1615775447-3416,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Dec 07, 2020",500.01,517.76,497.77,515.78,515.78,"4,289,300",Netflix
1615775447-3554,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"May 21, 2020",448.56,448.96,430.25,436.25,436.25,"9,117,300",Netflix
1615775447-3440,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Nov 02, 2020",478.87,486.3,475,484.12,484.12,"4,408,200",Netflix
1615775447-3536,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jun 17, 2020",441.82,450.46,439.22,447.77,447.77,"6,529,600",Netflix
1615775447-3371,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Feb 11, 2021",564.44,565.93,554.22,557.59,557.59,"2,726,700",Netflix
1615775447-3492,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Aug 19, 2020",493.93,494.5,483.5,484.53,484.53,"3,156,200",Netflix
1615775447-3579,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Apr 16, 2020",437,449.52,431.61,439.17,439.17,"16,128,700",Netflix
1615775447-3596,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Mar 23, 2020",347.89,366.11,340.88,360.27,360.27,"13,449,400",Netflix
1615775447-3588,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Apr 02, 2020",364.08,370.99,360.06,370.08,370.08,"4,592,500",Netflix
1615775447-3424,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Nov 24, 2020",478.84,484.05,475.89,482.88,482.88,"3,550,500",Netflix
