web-scraper-order,web-scraper-start-url,Date,Open,High,Low,Close*,name
"1620589835-1309","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2014","63.23","68.00","61.79","67.29","Facebook, Inc. (FB)"
"1620589819-819","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2020","454.00","575.37","454.00","488.88","Netflix, Inc. (NFLX)"
"1620589830-1180","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2014","339.98","349.38","317.64","322.44","Amazon.com, Inc. (AMZN)"
"1620589830-1136","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2018","1,563.22","1,635.00","1,546.02","1,629.62","Amazon.com, Inc. (AMZN)"
"1620589824-962","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2019","62.38","67.00","62.29","66.81","Apple Inc. (AAPL)"
"1620589814-690","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2020","1,486.64","1,659.22","1,458.65","1,634.18","Alphabet Inc. (GOOG)"
"1620589824-1076","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2012","23.97","24.17","20.99","21.26","Apple Inc. (AAPL)"
"1620589814-783","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2013","358.37","379.05","346.46","376.43","Alphabet Inc. (GOOG)"
"1620589814-712","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2018","1,199.89","1,209.96","995.83","1,076.77","Alphabet Inc. (GOOG)"
"1620589824-1078","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 09, 2012","0.094643 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589814-715","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2018","1,099.00","1,273.89","1,093.80","1,217.26","Alphabet Inc. (GOOG)"
"1620589814-726","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2017","932.38","941.98","903.40","939.33","Alphabet Inc. (GOOG)"
"1620589835-1316","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2013","50.85","52.09","43.55","47.01","Facebook, Inc. (FB)"
"1620589819-873","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2016","109.00","122.18","90.11","91.84","Netflix, Inc. (NFLX)"
"1620589824-1035","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2015","31.20","33.63","30.77","31.29","Apple Inc. (AAPL)"
"1620589830-1146","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2017","972.79","1,083.31","951.00","987.78","Amazon.com, Inc. (AMZN)"
"1620589814-745","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2016","743.00","752.00","673.26","742.95","Alphabet Inc. (GOOG)"
"1620589830-1167","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2015","511.00","630.72","506.00","625.90","Amazon.com, Inc. (AMZN)"
"1620589814-710","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2018","1,123.14","1,124.65","970.11","1,035.61","Alphabet Inc. (GOOG)"
"1620589830-1196","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2013","253.90","271.91","245.75","269.20","Amazon.com, Inc. (AMZN)"
"1620589824-966","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2019","53.47","54.51","48.15","52.19","Apple Inc. (AAPL)"
"1620589824-1031","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2015","31.73","33.24","29.81","30.33","Apple Inc. (AAPL)"
"1620589824-1059","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2013","18.72","19.94","18.30","19.86","Apple Inc. (AAPL)"
"1620589824-939","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2021","123.75","128.72","116.21","122.15","Apple Inc. (AAPL)"
"1620589819-836","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2019","337.18","371.49","336.50","358.10","Netflix, Inc. (NFLX)"
"1620589824-1036","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2015","32.31","32.57","30.41","31.11","Apple Inc. (AAPL)"
"1620589830-1190","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2013","365.63","394.10","341.88","393.62","Amazon.com, Inc. (AMZN)"
"1620589835-1277","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2017","132.25","137.18","130.30","135.54","Facebook, Inc. (FB)"
"1620589830-1192","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2013","284.73","320.57","284.17","312.64","Amazon.com, Inc. (AMZN)"
"1620589835-1307","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2014","72.22","75.99","71.55","74.82","Facebook, Inc. (FB)"
"1620589819-889","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2014","64.10","66.86","47.29","56.11","Netflix, Inc. (NFLX)"
"1620589819-815","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2020","478.87","518.73","463.41","490.70","Netflix, Inc. (NFLX)"
"1620589819-849","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2018","196.10","286.81","195.42","270.30","Netflix, Inc. (NFLX)"
"1620589819-913","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2012","7.80","12.14","7.76","11.32","Netflix, Inc. (NFLX)"
"1620589830-1158","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2016","717.32","766.00","716.54","758.81","Amazon.com, Inc. (AMZN)"
"1620589824-1006","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2017","31.76","34.37","31.75","34.25","Apple Inc. (AAPL)"
"1620589830-1116","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2020","1,875.00","2,055.72","1,815.34","2,008.72","Amazon.com, Inc. (AMZN)"
"1620589824-940","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 05, 2021","0.205 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589835-1242","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2020","206.75","224.20","201.06","201.91","Facebook, Inc. (FB)"
"1620589824-1037","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 05, 2015","0.1175 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589824-1091","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2011","14.21","14.27","12.61","13.74","Apple Inc. (AAPL)"
"1620589819-932","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2011","29.46","34.60","26.98","33.97","Netflix, Inc. (NFLX)"
"1620589830-1163","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2016","578.15","581.80","474.00","552.52","Amazon.com, Inc. (AMZN)"
"1620589824-1012","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2016","26.53","29.05","25.63","28.26","Apple Inc. (AAPL)"
"1620589819-926","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2011","33.50","34.07","15.38","16.18","Netflix, Inc. (NFLX)"
"1620589819-925","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2011","16.45","18.36","10.61","11.73","Netflix, Inc. (NFLX)"
"1620589830-1189","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2013","399.00","405.63","379.50","398.79","Amazon.com, Inc. (AMZN)"
"1620589824-1053","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2014","18.69","19.61","18.67","19.17","Apple Inc. (AAPL)"
"1620589830-1222","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2011","173.53","181.57","160.59","180.13","Amazon.com, Inc. (AMZN)"
"1620589830-1202","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2012","234.23","252.65","218.18","252.05","Amazon.com, Inc. (AMZN)"
"1620589824-981","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 10, 2018","0.1825 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589819-828","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2019","267.35","308.75","257.01","287.41","Netflix, Inc. (NFLX)"
"1620589835-1317","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2013","49.97","54.83","45.26","50.21","Facebook, Inc. (FB)"
"1620589819-879","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 15, 2015","7:1 Stock Split","null","null","null","Netflix, Inc. (NFLX)"
"1620589819-862","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2016","117.52","129.07","113.95","123.80","Netflix, Inc. (NFLX)"
"1620589819-853","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2017","175.55","189.95","172.44","181.35","Netflix, Inc. (NFLX)"
"1620589835-1282","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2016","126.38","131.98","125.60","128.27","Facebook, Inc. (FB)"
"1620589824-1071","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2013","16.40","17.32","15.63","15.76","Apple Inc. (AAPL)"
"1620589824-1015","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2016","23.87","26.14","23.59","26.05","Apple Inc. (AAPL)"
"1620589824-960","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2019","66.82","73.49","64.07","73.41","Apple Inc. (AAPL)"
"1620589814-802","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2011","263.03","265.60","235.63","252.24","Alphabet Inc. (GOOG)"
"1620589824-997","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 10, 2017","0.1575 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589814-724","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2017","959.98","1,048.39","947.84","1,016.64","Alphabet Inc. (GOOG)"
"1620589824-974","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2019","41.74","43.97","41.48","43.29","Apple Inc. (AAPL)"
"1620589835-1229","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2021","259.52","276.60","254.04","257.62","Facebook, Inc. (FB)"
"1620589830-1135","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2018","1,637.03","1,763.10","1,635.09","1,699.80","Amazon.com, Inc. (AMZN)"
"1620589824-1066","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 09, 2013","0.108929 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589814-780","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2013","396.02","412.27","379.21","410.75","Alphabet Inc. (GOOG)"
"1620589835-1248","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2019","195.21","208.66","191.93","194.23","Facebook, Inc. (FB)"
"1620589824-1089","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2011","13.58","15.24","12.65","14.46","Apple Inc. (AAPL)"
"1620589824-968","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2019","43.90","50.39","42.57","49.48","Apple Inc. (AAPL)"
"1620589814-771","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2014","555.65","591.05","539.11","588.28","Alphabet Inc. (GOOG)"
"1620589814-775","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2013","425.58","451.30","425.38","436.32","Alphabet Inc. (GOOG)"
"1620589835-1255","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2018","143.00","147.19","123.02","131.09","Facebook, Inc. (FB)"
"1620589814-741","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2016","697.63","739.73","689.01","735.72","Alphabet Inc. (GOOG)"
"1620589819-894","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2014","46.29","60.25","44.91","59.69","Netflix, Inc. (NFLX)"
"1620589814-801","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2011","252.42","312.58","252.24","300.72","Alphabet Inc. (GOOG)"
"1620589819-868","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2016","101.50","102.15","84.81","91.48","Netflix, Inc. (NFLX)"
"1620589835-1311","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2014","60.46","63.91","54.66","59.78","Facebook, Inc. (FB)"
"1620589835-1325","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2013","31.01","31.02","26.34","27.25","Facebook, Inc. (FB)"
"1620589819-895","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2014","50.25","54.41","42.79","46.01","Netflix, Inc. (NFLX)"
"1620589819-829","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2019","290.82","301.55","252.28","267.62","Netflix, Inc. (NFLX)"
"1620589819-906","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2013","30.85","35.55","29.15","32.32","Netflix, Inc. (NFLX)"
"1620589814-692","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2020","1,418.39","1,475.94","1,347.01","1,413.61","Alphabet Inc. (GOOG)"
"1620589814-786","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2012","378.11","385.74","333.60","338.88","Alphabet Inc. (GOOG)"
"1620589819-821","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2020","415.10","458.97","397.86","419.73","Netflix, Inc. (NFLX)"
"1620589819-893","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2014","59.93","64.40","58.93","62.94","Netflix, Inc. (NFLX)"
"1620589824-1019","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2016","27.19","28.10","23.13","23.43","Apple Inc. (AAPL)"
"1620589819-872","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2016","91.79","97.48","79.95","93.41","Netflix, Inc. (NFLX)"
"1620589835-1326","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2013","27.44","32.51","27.42","30.98","Facebook, Inc. (FB)"
"1620589835-1303","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2014","77.26","82.17","74.40","78.02","Facebook, Inc. (FB)"
"1620589824-977","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 08, 2018","0.1825 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589819-830","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2019","324.25","328.58","287.20","293.75","Netflix, Inc. (NFLX)"
"1620589835-1228","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2021","260.82","299.71","253.50","294.53","Facebook, Inc. (FB)"
"1620589830-1103","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2021","3,242.36","3,434.00","3,036.70","3,092.93","Amazon.com, Inc. (AMZN)"
"1620589835-1286","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2016","117.83","121.08","115.88","118.81","Facebook, Inc. (FB)"
"1620589830-1132","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2018","2,026.50","2,050.50","1,865.00","2,003.00","Amazon.com, Inc. (AMZN)"
"1620589824-1020","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2016","24.41","27.60","24.35","27.25","Apple Inc. (AAPL)"
"1620589835-1290","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2016","101.95","112.84","89.37","112.21","Facebook, Inc. (FB)"
"1620589835-1279","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2016","118.38","122.50","114.00","115.05","Facebook, Inc. (FB)"
"1620589819-877","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2015","109.35","111.24","93.55","103.26","Netflix, Inc. (NFLX)"
"1620589819-914","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2012","8.29","8.77","7.58","7.78","Netflix, Inc. (NFLX)"
"1620589814-784","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2012","349.81","363.19","339.89","352.37","Alphabet Inc. (GOOG)"
"1620589835-1320","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2013","24.97","38.31","24.15","36.80","Facebook, Inc. (FB)"
"1620589830-1153","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2016","752.41","782.46","736.70","749.87","Amazon.com, Inc. (AMZN)"
"1620589835-1289","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2016","112.27","117.59","96.82","106.92","Facebook, Inc. (FB)"
"1620589830-1181","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2014","313.69","346.67","304.59","339.04","Amazon.com, Inc. (AMZN)"
"1620589819-841","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2018","366.47","383.20","335.83","374.13","Netflix, Inc. (NFLX)"
"1620589824-1032","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2015","32.57","32.85","31.12","31.36","Apple Inc. (AAPL)"
"1620589824-1045","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 07, 2014","0.1175 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589814-681","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2021","2,402.72","2,419.70","2,311.70","2,398.69","Alphabet Inc. (GOOG)"
"1620589835-1250","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2019","194.78","196.18","177.16","177.47","Facebook, Inc. (FB)"
"1620589830-1114","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2020","1,906.49","1,996.33","1,626.03","1,949.72","Amazon.com, Inc. (AMZN)"
"1620589830-1171","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2015","430.40","447.04","419.14","434.09","Amazon.com, Inc. (AMZN)"
"1620589824-1056","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2014","19.85","20.01","17.63","17.88","Apple Inc. (AAPL)"
